idtweet,tweet
1356407596366712832,"“Uso de Ivermectina y Azitromicina en pacientes de COVID-19; ¿quién tiene la razón?”

https://t.co/LstZeUvOwM vía @YouTube"
1356402091229609985,@juliocastrom Azitromicina para prevenir una neumonía! Si no esta enfermo tampoco le va a caer mal!
1356398650331701248,Alexander Fleming juzgándote desde el cielo porque recetas azitromicina para una infección 100% viral https://t.co/HBHkL3KSqU
1356396190766690306,"Uhmm lo recetes o no, los pacientes con diagnóstico de COVID19 van a tomar ivermectina.
Es mejor que los orientes, les indiques que no lo tomen, pero si lo toman .. las consecuencias.
Igual con azitromicina.

¡ADAPTATE, orienta!
No te andes liando con tú Px."
1356396008792616960,@doctormacias En Estados Unidos es lo que aplican y en España Azitromicina
1356393019390513154,Organizaciones médicas mexicanas rechazan uso de ivermectina y azitromicina para COVID-19 https://t.co/4F3zL76v8l a través de @medscape
1356392785381830656,@MaruCask Que le de azitromicina cada 24 ha 6 como. Paracetamol 1 gr c/6hs no hay que perder tiempo con los antibióticos 😐yo acabó de zafar 🤗
1356391834738655233,"❌❌ No, los sanitarios no recomiendan automedicarse con fármacos como la azitromicina contra la COVID-19 como se dice en un mensaje viral.

https://t.co/EVSTWEl18N"
1356383991587352582,"Mi familia y yo queremos brindar nuestro apoyo a quién necesite, ponemos a disposición tanque de oxigeno y concentrador, también medicina (ampolletas de dexametasona, azitromicina, colchicina, salbutamol, moxifloxacino, seretide).Sí conocen a alguien que lo ocupe. Contáctenme"
1356378839946063872,@soynicosastre Tengo covid y me mandaron azitromicina 😐 dexametasona y colchicina. No se si tomarmelo
1356375290344308738,"@doctormacias #Reportaje | Una terapia de combinación de ivermectina-azitromicina-colecalciferol podría mitigar la progresión del covid-19 sin efectos adversos significativos, señala un estudio. | Por Gabriela Sotom Mayor (@gsotomayorgva)

https://t.co/PLGXqRCaar"
1356375192768024576,"@RakelLozano2 @ELCOLLAZO y un % alto de suerte.

Aún así mi hijo trajo un virus Diciembre que pillamos mi hijo, mi mujer y yo, por ese orden, que fué muy raro.
Mi mujer y mi hija negativos por test de antígeno, yo no me la hice, lo pasé con azitromicina y gelocatil según el médico.
Así que no se, 🤷‍♂️"
1356369162331774976,"Mi px me dijo que la última vez que le “salió infección en la orina” el dr le dio Azitromicina 1g dosis única a ella y a su esposo..........

Señora cómo le explico que 😩😩😩😩😩😩😩😩😩😩😩😩😩😩"
1356369020392513545,"Piden evitar uso de ivermectina y azitromicina contra COVID-19 - Uno TV https://t.co/t5WjvdMbvD 
En algún momento alguien se pondrá a leer, teniendo la capacidad de hacerlo, la ivermectina se utiliza en muchos protocolos, al igual que nitozoxanida ! https://t.co/idKe1an33C"
1356363805782126594,"Les paso el dato que medicamentos tipo esteroides como DEXAMETASONA no se dan los primeros 10 días⚠️
Esto baja las defensas y hace que el virus ataque más rápido. 

Junto a medicamentos inútiles como Azitromicina e Ivermectina solo empeoran el pronóstico del paciente. https://t.co/nyy2Gm5IOK"
1356361751185534977,"@ElHiloylaHuella @Maria_Soledat @Viscurt Estuve igual, más mareo. A mi me medicaron desde el día que perdí el olfato azitromicina 5 días, termine eso y la ivermectina e ibuprofeno cada 8. Sin un moco o tos ni fiebre y en la placa de los 17 días tenía el pulmón con marcas.😬🙄😑"
1356355222403215368,Uso de Ivermectina y Azitromicina en pacientes de COVID-19; ¿quién tiene... https://t.co/eeRsNjQSgR
1356351951030669312,#Video Uso de Ivermectina y Azitromicina en pacientes de COVID-19; ¿quién tiene la razón?: https://t.co/WovHU6dsM2
1356349782986530817,"@Atenti_Pebeta Un culo nuevo😂 tomé azitromicina y me dio cagadera, graziaz bb"
1356348349717295104,"@doctormacias Zoe Robledo dijo en entrevista con Danielle Iturbide que la caja donde va el oxímetro, van cubrebocas, analgésicos, ivermectina y azitromicina. Entonces qué!!"
1356343686313885696,"@lopezdoriga La Invermitina y la AZITROMICINA EN conjunto baja la Carga Viral.
Mis papás de 70 años con neumonía se les dio y gracias a dios tienen 15 días adelante y yo también la use"
1356343117197303810,"@lopezdoriga Soy enfermo de Covid, me recetaron "" Azitromicina"" y no tuve complicaciones.
Saludos."
1356325763637682176,"Si la azitromicina, la ivermectrina y la dexametazona no sirvieran para el cobicho podría hacer esto?

*vivir*"
1356322252602675201,La Asociación Mexicana de Infectología y Microbiología Clínica y el Colegio Mexicano de Medicina Crítica emitieron en los últimos días sendos comunicados en contra del protocolo de tratamiento en pacientes positivos para SARS-CoV-2 la administración de ivermectina y azitromicina.
1356319999938469889,"@TorresVirly Me equivoqué en mi tuit. No quise decir azitromicina. Era ivermectina. Eso dijo el tipo del IVIC. Que “parece que puede ser algo más, como la ivermectina”. Terrible , no? Decir que es “mágico “"
1356319117574250497,"A mi familiar le dieron dexa, oseltamivir ,ceftriaxona y azitromicina ! 🤦🏻‍♀️🤦🏻‍♀️ 
A mi no acuden porque pues no se y soy de la familia! Ni mi mamá me cree! 🤡🤡 https://t.co/xDENzZCAJO"
1356314824410492929,"La sobremedicacion debería de estar prohibida,  #azitromicina #ivermectina #prednisone #aspirina No están indicados para COVID-19 en Santiago Momoxpan https://t.co/YACKrOp5pS"
1356309648710762500,@doctormacias Igual me preguntó si ya para cualquier enfe.respiratoria mandan azitromicina
1356309427461251078,"@doctormacias Hace dos semanas me sentía mal de la garganta y el Dr dijo que era infección y me mando tres inyec. D dexa y azitromicina y me dijo si llegas a tener otro síntoma o perdida de olfato o gusto vienes para mandarte hacer la prueba, me pareció extremo su tx. No vuelvo a consultarlo!"
1356308442810626054,"@BailleresMer @EsotericExposal @EstulinDaniel Mercedes, muchos de los falllecidos son por otras causas. Está documentado que bacterias,hongos y esporas han causado esos casos de falllecidos. Errores médicos abundantes y no serán castigados. Tratamiento de hospitales con azitromicina+hidroxicloroquina causó trombosis=muerte"
1356305725748862977,NO debe recetarse #azitromicina  ni #ivermectina  a pacientes con #COVID19 https://t.co/SMTvIAMV8w
1356304684429008899,Piden evitar uso de ivermectina y azitromicina contra COVID-19 - Uno TV https://t.co/KjjhzaNzq7
1356301933842202625,"@marioantonio10e @canalN_ NO se vacunen, usen Ivermentina, Azitromicina y Paracetamol; tomen siempre un matecido de Kion; ajos, cebolla y limón, esto ya es sabido por todos, ok."
1356301294319902720,"La azitromicina y la claritromicina, antibióticos que se encuentran bajo observación por la UE debido al riesgo que pueden suponer para los ecosistemas acuáticos, se adhieren a los #microplásticos, que les llevan hasta donde no llegarían solos.
https://t.co/tNMViXmgTx"
1356300587101511681,"No bajes la guardia ante el #Covid_19 🦠
📒Productos disponibles

⭕Azitromicina💊
⭕Ivermectina💊
⭕Centrum💊
⭕Vitamina C💊
⭕Vitamina D💊
⭕Ácido fólico💊
⭕Aspirina generica💊
⭕Teragrip💊
⭕Desloratadina💊
⭕Alcohol🧪
⭕Tapaboca😷
⭕Caretas🥽
⭕Vicks Vaporub🤧

#01Feb https://t.co/fysm88RqW7"
1356296851109064704,"@doctormacias Los que saben no recomiendas la ivermectina, Azitromicina etc. Pero no dan alternativas. Solo medidas generales  y paracetamol  y monitorizar la oxigenación ya si aparecen alteraciones del olfato y  cansancio y falta de aire. Tienes que consultar un neumólogo."
1356291701523042305,@doctormacias Tienen meses diciéndolo y según lo que he visto la mayoría de los doctores sigue recetando Azitromicina y los más creativos hasta ivermectina al mismo tiempo? Qué les pasa?
1356287622105149441,"Me dá rabia que dicen que  hay que recetar cloroquina, ivermectina, aspirina, azitromicina para el covid-19, con el fundamento de que “a la gente hay que mandarle algo”.....el monitoreo, la vigilancia y el seguimiento diario también es medicina"
1356286871794577410,"Una vez más, se demuestra la disonancia en el tratamiento de pacientes covid.  Ayer la @SSalud_mx volvió a sacar un comunicado en el que NO RECOMIENDA el uso de Ivermectina y Azitromicina. Eso, pese que  @Tu_IMSS  y @GobCDMX utilizan ambos medicamentos para tratar contagios. https://t.co/VjWTZ0Ll7N"
1356285313652563969,Pensará el plebe que soy azitromicina
1356280220127412228,"@elizbetras @doctormacias Mi hermana oxigenaba 95, su fiebre era intermitente y consideró que haberle indicado dexa en nebulizaciones y dexa IM fue una sobrecarga excesiva, manejarla con azitromicina, ibuprofeno, ampicilina, paracetamol, y al día 5 cambiarle a levofloxacino...¿.....?"
1356279484132028422,Así cuando vi la receta Azitromicina + claritromicina pal covits. https://t.co/j2eeAsaEcf
1356277694808399873,"Pero sigan tomando azitromicina, ivermectina, ceftriaxona etc “para prevenir el covid”

Y peor aún, si un médico se los recetó HUYAN Y CAMBIEN DE MÉDICO https://t.co/MfOL9CVSah"
1356276817653542922,"@SanchezPinedaA2 @HUS07777781 @Samurai16157668 @leonardo19741 @AlexRodrilobo @CarpinteroAlejo @OJOVENE @Fredypm @Fooros @RamadanMezVzla @kris_indignada @PriscilianoManu @JuanCalosoooooo @ChalecosAmarill @Dante27579076 @la_lunerita @dpiloncita @rosdabella @Viejis39 @yaruabella @IIuminat @MirafloresEl @Casanay1910 @Tropatriunfante @benito3fantomas @ThomasBrown2020 @WilfredoNc @HaIconn @Corsarionegro5 @CleoGKlein @Klobo91 @Monknk1 @antoniovaldez6 @RiegoPineda @saintmayo1981 @Matrix666F @3lS0ld4d0R0j0 @SoyDiv0 @JovenJamie @lengusqui @Ecualenin @MarcosD52416136 @Freihei77513885 @thegreattiger @Lapiedraenelza4 @PXK25 @ChupaMediaBOLI1 @licpcruz2 @Florencia90102 @MedicosUnidosVe Ya vas a ver q te va a salir negativ, igual yo, a los 15 dias NEG. Solo me dieron azitromicina tab y dexametasona inyct"
1356276511242919943,"Hola, Alguien me explica por qué dar claritromicina y Azitromicina juntas para covid? Más ceftriaxona que no puede faltar  :) es que no se en que parte me perdí y creo que estoy desactualizada :)"
1356273196102770691,"@Lupemunz @GIPEIT Mi cuñada tuvo fiebre, dolor de garganta y malestar. Fue a Essalud y le tomaron lamprueba rápida y salió negativo (en los 1ros días siempre sale negativo) y le dijeron, pero por si acaso, toma Azitromicina y todo el kit de covid. Ahora, está con mal del estómago y náuseas"
1356272826412638208,Fabuloso que la azitromicina sea el medicamento que recomiendan usar para el covid y que a mí me siente mal.
1356271439645732867,"@__MissHeartless Me han pedido recetas por Azitromicina, ivermectina y hasta enoxaparina, porque hay ""doctores"" que se los han recomendado🙄"
1356270217962414085,"@jair_te El médico no todo lo sabe. La dexa es beneficia sí, ciertos pacientes y ciertos dias. Es algo que apenas se sabe porque la enfermedad es relativamente nueva. Los estudios que demuestran que la ivermectina y la Azitromicina son inútiles es contundente."
1356270217597386752,"@lopezdoriga Lo más extraño es que todos los medicamentos que han dado resultado y recomendado por los mismos doctores las Instituciones nos las aprueban (Ivermectina, Azitromicina, dióxido de cloro) pero en cambio te recomendan Tylenol."
1356264626024017923,Los antibióticos azitromicina y claritromicina pueden adherirse a MPs de poliestireno. Hace falta investigar su presencia y transporte en cauces. https://t.co/PXI78Gei8j
1356264445077553156,@cecfmayor Ivermectina para los parásitos intestinales y azitromicina por bronquitis 😆
1356262814386692109,"#BuenosDiasTVN Mis síntomas COVID partieron con inflamación intestinal, en vista que no me pasaba hice PCR y salió positivo, llamé mi médico y me dio IVERMECTINA y AZITROMICINA, se me terminaron de inmediato síntoma he estado aislado preventivamente pero sin molestia alguna."
1356260012037873667,"Un conocido vino a pedirme una receta por Azitromicina, le pregunté que tenía y me dijo que nada, pero que la quiere tener por si le da Covid 🙃

¿Como va su lunes?"
1356259150041387011,"La ivermectina no está aprobada en el tratamiento de covid, los ensayos solo se han hecho in vitro. No sé porque lo siguen recetando al igual que la azitromicina :c"
1356248445766430720,@doctormacias Nosotros fuimos recetados de inicio con dexametasona y azitromicina por 4 días. La libramos. Entonces que es verdad?
1356246697534513155,"@doctormacias Se que no es el tema principal, pero yo me atendí en el #imss y me mandaron azitromicina, Paracetamol, naproxeno, ivermectina, ambroxol. 
Con esto quiero decir que creo que ""experimentan"" con cada uno dependiendo de la severidad del contagio.......... Supongooooo!"
1356244098672455682,"¿Ya dijo algo @Claudiashein ? NO SE RECOMIENDA IVERMECTINA NI AZITROMICINA.
No recuerdo el nombre de la secretaria de salud de CDMX, pero ahí avísenle 🥰🥰🥰 https://t.co/iuYwZJJ2tl"
1356232756359999489,"@doctormacias Cuando tuve covid el Dr. me recetó azitromicina, paracetamol e invermectina y me fue súper"
1356228966114328576,"❌❌ No, los sanitarios no recomiendan automedicarse con fármacos como la azitromicina contra la #COVID19 como se dice en un mensaje viral.

Nuestro compañero @javierguro lo explica en directo en @DebatAlRojoVivo

https://t.co/qLNPWhxL8a https://t.co/PzYfZlUFqb"
1356227208122085380,"🟣 #Salud | Institutos Nacionales de Salud piden no usar ivermectina y azitromicina como tratamiento anticovid

https://t.co/zvOPRwSfDo https://t.co/szD5reZvsM"
1356226846489194499,"La azitromicina y la claritromicina, #antibióticos bajo observación por el riesgo para los ecosistemas acuáticos, se adhieren a los #microplásticos, que les llevan hasta donde no llegarían solos.

@RevistaRETEMA  https://t.co/TLGE3jy4zn"
1356219751027142659,"Coordinación de Institutos Nacionales y la Secretaría de Salud de México recomiendan que NO se use Azitromicina o Ivermectina en el manejo de pacientes con Covid-19. https://t.co/M2EWzlFG8w
Puerto cabello Golpe de estado Delcy Rodríguez #Maracay  Carvativir #CuarentenaEsPrevenir"
1356218307326652417,"@gorka_orive Antiestaminicos y azitromicina!!! Ya ha salido un medico diciendo q es un tratamiento, q va muy bien"
1356213603465113600,"Mexico. Kits com tratamento precoce. Oxímetro de pulso, ivermectina, azitromicina, paracetamol. https://t.co/sTSPYoUuax"
1356192487765925890,"@doctormacias Pues a mi me funcionó perfecto. dexametasona, azitromicina, anriflu-des e ibuprofeno.  👁️OJO, NO ESTOY RECOMENDANDO NADA👁️"
1356167842220138497,"@AbrahamCriado @Angelisimo2 Si lo trataron con antibiótico y tenía covid-19 poco hizo el antibiótico porque los antibióticos de usan para tratar infecciones bacterianas. Salvo en algún caso contado como la azitromicina, que se usó al principio y no se ha podido demostrar claramente que sea beneficiosa."
1356160667326312449,"El mayor hospital de México está dando un kit para tratar de forma precoz del COVID.

Ivermectina, azitromicina y paracetamol

Y están acabando con el problema

@gonzo_blogger @aragon_jb https://t.co/NPbJAhgFRl"
1356153726432587776,"Los antibióticos también viajan por el agua adheridos a microplásticos 

Los antibióticos azitromicina y claritromicina pueden adherirse a distintos tipos de microplásticos, especialmente a los microplásticos de poliestireno, y posteriormente 

https://t.co/nQIaoFbU3K
#AMEBlog https://t.co/3H16IuNUux"
1356140919024726016,"@doctormacias Por experiencia propia y de familiares cercanos, nos recetaron ivermectina y azitromicina en casos de covid iniciales y la evolucion fue favorable en una semana.Lo importante es acudir inmediatamente con el dr a los primeros sintomas, al pasar el tiempo, el paciente se agrava"
1356135899323453440,"@doctormacias Por experiencia de quienes han salido adelante,  se les suministró azitromicina"
1356128227056635904,"Estudio antihistamínicos + Azitromicina. Este estudio es muy reciente. Es un descriptivo sobre pacientes con enfermedad COVID19 en dos Residencias de un pueblo de Toledo. Parece muy interesante. 
￼"
1356121413560758272,"Pero las recetas con
IDX: pb COVID-19
Tx: azitromicina/Levofloxacino
Siguen apareciendo. 🙄 https://t.co/DcFbG4FFpr"
1356115543338725376,@yllyanaarmas @doctormacias Exactamente igual un neumologo le recetó a lo padre azitromicina
1356112552262946818,"Ivermectina y azitromicina no sirven para tratar COVID-19, advierten especialistas https://t.co/yx4G4qKWSl https://t.co/51lyfdmurb"
1356111837163646979,"- La Azitromicina no es el tratamiento para todo dolor de garganta..  
- La Azitromicina no es el tratamiento para todo dolor de garganta..
- La Azitromicina no es el tratamiento para todo dolor de garganta.. 
- La Azitromicina no es el tratamiento para todo dolor de garganta.."
1356107939505983489,@doctormacias Si azitromicina se usa tambien para una simple bronquitis. El antibiótico junto con la dexametasona y la ivermectina se esta usando.
1356101503451230209,"Aunque muchos testimonios dicen lo contrario, nuestros “flamantes dizquecientificos” Piden evitar uso de ivermectina y azitromicina contra COVID-19 - Uno TV https://t.co/UYHHzJGHSt"
1356099014350024707,@doctormacias Gracias Dr! A mi me recetaron azitromicina en el 4 dia del Covid y al 8vo ya  tenía neumonía! Espero lo haga de rápido conocimiento para evitar este tratamiento inconveniente
1356097770529153028,"TODO lo recetado tiene que hacerse con base en evidencia científica. No se debe utilizar ni Hidroxicloroquina, ni Ivermectina, ni Azitromicina, ni Dióxido de Cloro (este para nada) como tratamiento de COVID19"
1356097646746865666,"ivermectina es un compuesto básico osea genérico no una marka específica,  en todo caso sería igual para azitromicina y demás productos que desian era para atacar la enfermedad https://t.co/UV5RAlqx44"
1356095627848019969,"@doctormacias Es lo primero que recetan, a una  amiga q se enfermo le dieron estás medicinas fueron muchísimas esto en gdl, en cdmx a una prima le dieron varios medicamentos también, son mujeres una d45 años y otra de 53 años sin enfermedades, es lo normal q receten ivermectina y azitromicina https://t.co/5FDBcyfxkx"
1356094949373128704,"Vea nomas... NO IVERMECTINA, NO AZITROMICINA. NO HAY EVIDENCIA CIENTÍFICA SOBRE SU EFECTIVIDAD EN CUALQUIERA DE LAS ETAPAS DE #COVID19MX . https://t.co/JDrxMPhSh9"
1356093314815188993,La Coordinación de Institutos Nacionales y la Secretaría de Salud de México recomiendan que NO se use Azitromicina o Ivermectina en el manejo de pacientes con Covid-19. https://t.co/nib6L11mCi
1356093053161906182,"@la_michi__ Si vas donde la EPS, te mandan solo acetaminofen. No te dejes avanzar tomo la ivermectina, azitromicina, dolex y advil para desinflamar."
1356092328910458882,@patriciayorkyy @la_michi__ @GermnMaceaDaz1 A si es. A una amiga le dio y para la infección que produce dolor de la garganta tomo azitromicina una tableta cada 8 horas x 3 días.
1356092108046790658,"""Es falso que la azitromicina y la ivermectina “previenen” la COVID-19"" https://t.co/nUbBRILKHq"
1356090837667557379,Mis hermanos cuando mi hermana enfermera y yo les dijimos que la Ivermectina u Azitromicina no tenía evidencia científica y que solo podíamos usar paracetamol jajaja https://t.co/Lr460OtbcA
1356088622391422977,@lopezdoriga Estimado Lopez Doriga. Déjeme diferir. Por supuesto que hay pruebas científicas para recomendar Ivermectina y Azitromicina. Reducen la carga viral y reducen la mortalidad y los estudios científicos salieron aprox Agosto. Los usaron en Australia. Si quiere le mando los artículos.
1356086926474948609,"Piden evitar uso de ivermectina y azitromicina contra COVID-19 - Uno TV ⁦@CCINSHAE_mx⁩ ⁦@HLGatell⁩ ⁦@lopezobrador_⁩ Siguen defendiendo su genocidio,158 mil muertos y no quiere usar la ivermectina. CDMX corrigió. ⁦@Claudiashein⁩  https://t.co/TAz6a5LuQ0"
1356086815720148992,@bruja2008 @Sergio_0691 Uh pobre!!! Ya estás bien? Te agarró con todo!!! Estoy tomando azitromicina y me dio cagadera😂 me ardelorto
1356085361080987651,"Mientras que el MINSA entrega el COVID KIT con Hidroxicloroquina,
Ivermectina, Azitromicina, y Zinc, y disminuyen los fallecidos, los promotores de la vacuna mRNA dicen que vienen más dosis de la esperanza. 
https://t.co/proVO9rKVC"
1356084860452884486,"#Entérate Piden evitar uso de ivermectina y azitromicina contra COVID-19. 💊🦠
➡️ https://t.co/pyTe3fhZUo https://t.co/bumRkVxubT"
1356084157529677827,"@GabyMagilbray @lanacionweb Los q no tienen ni medio para el tratamiento..
Y no tienen ni pa la primera cajita de azitromicina?"
1356083020940390401,Sigan usando azitromicina y cualquier antibiótico como “manejo y prevención” de cualquier cosa...😒 https://t.co/pPGCAJYJV5
1356081759541202950,"@JCTapiaLMB 19 días consecutivos de más recuperados que nuevos casos. 
COVID KIT FUNCIONA!
Hidroxicloroquina, Ivermectina, Azitromicina, Zinc y acetaminofen. 
https://t.co/proVO9rKVC"
1356079385904902144,"@noticiAmerica Toma azitromicina si no tienes alternativa, este doctor es de micrófono"
1356072719280975874,Yo cuando hoy en día veo recetas con ivermectina y azitromicina para Covid-19 https://t.co/Hjm40MoaL8
1356069710480158721,"Lo único bueno de la entrevista al Dr. Elmer Huerta, no tomar azitromicina ni dexametozona para casos covid así lo recete el médico, agravaran la salud del paciente. Todo lo demás, como siempre, solo fueron mensajes pesimistas y que meten miedo"
1356067127434878976,@la_michi__ Azitromicina y sinalgen que es un acetaminofén comercial para la fiebre y el malestar.
1356066087956344835,Institutos de salud piden evitar ivermectina y azitromicina como medicamento anticovid https://t.co/6NIJaMjYX9
1356066078049394694,@StratCons @doctormacias 😂😂 y pa’ que amarre unas dosis de azitromicina y no me vaya a inflamar y de una vez la dexa.
1356064771896975362,"Repitan conmigo por favor: NO DEXAMETASONA, NO AZITROMICINA, NO IVERMECTRINA en pacientes leves. NO AUTOMEDICARSE   @Cuarto_Poder @MavilaHuertasC"
1356064727659651072,"La ivermectina se debe usar sólo para “ensayos clínicos controlados”, mientras que la azitromicina no ha demostrado tener eficacia para tratar enfermedades virales como el coronavirus, indicaron https://t.co/iu17LbEvh1"
1356064715169001476,"@la_michi__ Michi a mi hijo le dió con esos síntomas, sin gusto ni olfato, le formularon Azitromicina y sinalgen que es muy bueno porque es comercial."
1356064204663484418,"[EN VIVO] #CuartoPoder Doctor Elmer Huerta: El truco es no automedicarse, no tomar azitromicina ni la dexametasona ya que puede complicar al paciente ► https://t.co/JAw0FrvSk4 https://t.co/nVgDlWirbe"
1356064184572772353,"En Cuarto Poder, el doctor Elmer Huerta recomienda al Minsa implementar una campaña nacional para el manejo del COVID-19 en casa. No automedicación. Cuestionar el uso de la dexametasona, azitromicina e ivermectina."
1356063593708613632,"NO TOMAR AZITROMICINA. Tampoco IVERMECTINA
No te automediques!!!

Elmer Huertas en #cuartoPoder"
1356063268087812100,¿Qué les pinches cuesta? Y sigo conociendo gente que receta Ivermectina y Azitromicina. https://t.co/rZ6cWhv7lf
1356063002466930692,"Estudio encuentra que los antibióticos de uso común, azitromicina y doxiciclina, generalmente no son tratamientos... https://t.co/MtXR9WpgqR https://t.co/tM8rTxt8qu"
1356060359199744001,Institutos de salud piden evitar ivermectina y azitromicina como medicamento anticovid https://t.co/OylxhRBx1m
1356057517114224640,Azitromicina de mierda 🥴😔
1356052527100407810,"@Sandra08209143 @sebastianpinera @ministeriosalud Supe que hay también como complemento la utilización de Azitromicina, con Zinc y vitamina D

Saludos !"
1356045106466402306,"HIDROXICLOROAUINA
ZIN
AZITROMICINA
LA CURA DEL COVID19; NADIE MUERE CON ESE TRATAMIENTO; LOS QUE DIVAGAN Y NO SABEN NI QUÉ ES, NO TIENEN ALTERNATIVA A ESTA RECETA QUE HA DADO FRUTO EN AFRICA; ESCUCHEN EL TESTIMONIO DE LA RABIA DE ESTA MEDICA https://t.co/QtcVoQpFtt"
1356042190309437440,"A mi me prescribieron la azitromicina como parte de mi tratamnto y si me funcionó🤔tmbn la ivermectina pero hasta ahora no la tomo xq idk dudas,so no podria decir algo.Igual,me parece q si un especialista te lo recomienda al previamente habert evaluado no se esta haciendo mal no? https://t.co/TKkICYLyKr"
1356038402924294147,"NO funcionan para el Covid:

- Azitromicina
- Hidroxicloroquina
- Ivermectina
- Carvativir 🤭
- Dióxido de Cloro 

El que vea por ahí indicándoles eso para Covid: https://t.co/GBObsFAcMC"
1356031652326232064,"@CancerIntegral Cuando no hay evidencia suficiente sólo queda seguir estudiando. Se puede arriesgar cuando no queda más remedio pero puede ocurrir como con hidroxicloroquina o azitromicina, que sirvieron de poco o nada"
1356027900340932609,@ex__ledi Bien estoy tomando actron y por las dudas azitromicina lo que me da cagadera😖
1356025906364436484,"@Teyro2018 @sabat_ale También sirvió para mí , protocolo inicio invermectina, después dióxido de cloro protocolo f y para finalizar Azitromicina, en cuatro días cómo si nada, sin secuelas , comprobado 👍🏽"
1356024896665526272,Viéndote como le dejas Azitromicina al paciente con COVID. https://t.co/qPjCvabrpl
1356024594604421122,"@Erick21862539 Yo tomé recetado por un internista y una Nefrologa de mi confianza a distancia fue ivermectina, azitromicina, un antigripal, 1 paracetamol cada 8 horas y un té por la noche con dos limones partidos en cuatro y 2 aspirinas, la verdad no sé si fue el tratamiento correcto"
1356022559272280069,"@AnGeLaUyEn En la vida real, muchos médicos particulares y del mismo MINSA y ESSALUD, dan Ivermectina +Azitromicina + Paracetamol para los pacientes con covid. Eso es así hoy mismo."
1356022125363154945,Ahora México incluye oficialmente la ivermectina y la azitromicina en el kit de atención de los primeros síntomas de covid 19.
1356021950389379072,"kit covid mexicano. pac ambulatorio. gratis.El paquete incluye paracetamol en caso de fiebre, cuatro tabletas de ivermectina y tres de azitromicina, además de una guía de cuidados, 10 cubrebocas KN95 y un oxímetro ."
1356021626333179905,"Los kits de tratamiento en el hogar Covid-19 en México ahora incluyen ivermectina y azitromicina.
 Sorprendentemente, la autoridad sanitaria nacional a cargo (IMSS) acredita el trabajo de FLCCC por la inclusión de ivermectina."
1356019963518218240,"La ciudad de Angicos,   comenzó a distribuir hoy el kit covid a pacientes con sospecha de enfermedad. En el 'snack' hay azitromicina, dexametasona, dipirona e ivermectina. Los municipios están gastando dinero en la distribución de medicamentos que salvan vidas.brasil https://t.co/hn3EPzk1Xs"
1356017203934584835,"Jeova Pinto
@jeovapinto
·
3 h
Mi hermano se curó con el kit de hidroxicloroquina, ivermectina , azitromicina y zinc ... busque un médico responsable y no político ..."
1356011557981978626,"@jenarovillamil @KamarradaRobert El supuesto efecto ""antiviral"" de la Ivermectina, azitromicina, incluso hidroxicloroquina, responde a su efecto SECUNDARIO antiinflamatorio; sin embargo, la respuesta inflamatoria producto de SARS CoV2, NO CORRESPONDE a la ruta quimiotáctica que para la que ""bloquean"" estos."
1356008824147222530,@joshuadg012 'Consulté en tal centro de salud y me dieron ivermectina y azitromicina por 7 días' 😑
1356003076419821571,"[Coronavirus🔴] La combinación de antibiótico (azitromicina) y antihistamínico ha sido un éxito en el tratamiento y prevención contra la covid-19 en Yepes y Huerta de Valdecarábanos, municipios de Toledo https://t.co/fWdoUKePr1"
1355992081953677313,"@Medife en la Clínica Modelo de Morón, donde lo atendieron enseguida, y por precaución, lo primero que hicieron fue hisoparlo, después lo revisaron y le dieron azitromicina y paracetamol por precaución, ahora hasta que esté el resultado, está aislado, el lunes sabremos"
1355988787256504324,"@bets8484 África ,en general tiene cifras bajísimas, dan antimaláricos a pasto, sin inhibiciones.el tratamiento  temprano es hidroxicloroquina con azitromicina.como norma."
1355985732846952452,"@LuisFGuzmn2 @CNNEE Tuve covid en mayo del año pasado médicos particulares y de essalud ambos me dieron la receta de ivermectina, azitromicina, dexametasona, por dos días seguidos una gota por kilo, paracetamol para la fiebre y la vitamina o (olla) mi hermana y yo salimos del covid 100% verdad"
1355984412333244418,Institutos Nacionales de Salud piden no usar ivermectina y azitromicina como tratamiento anticovid https://t.co/RcAzaiRq95
1355982725702967298,@doctorthierry Mi hermano ayer salió positivo a #Covid_19mx y justo le recetaron Azitromicina
1355974704469839876,▷VIDEO: Institutos de salud piden evitar ivermectina y azitromicina como medicamento anticovid. MILENIO https://t.co/ul0La1u4qP
1355974387342708738,".@SSaludCdMx señala que no hay evidencia clara de ningún tratamiento antiviral contra la #COVIDー19, pero que se autorizó el uso de ivermectina y azitromicina por la emergencia sanitaria y hay varios estudios que lo respaldan. https://t.co/45P5EkWLsL"
1355969526463131656,"A una vecina le dieron varias pastillas contra el COVID, pero este tipo de presentación complica saber cuál es cuál, alguna idea para identificar esta pastilla? Sospecho que es Azitromicina pero ellos creen que es Ivermectina.Lista de la importadora:
https://t.co/az67e72stt https://t.co/KKwIFPm2tG"
1355968278250860544,@aquiconmimedico por decirle a la gente que consuma azitromicina para “prevenir el covid” https://t.co/7072p8WObA
1355964701755273220,040. Especialistas de institutos de salud y hospitales piden evitar uso de ivermectina y azitromicina contra COVID-19 https://t.co/JcAtrMrOje
